timestamp	roll	pitch	yaw	acceleration x	acceleration y	acceleration z	compass x	compass y	compass z	temperature	humidity	altitude
1551549833504.058	178.96	-0.72	9.42	0.01	0.02	-1.03	68.67	12.41	-51.44	
1551549833516.106	178.96	-0.72	9.43	0.01	0.02	-1.03	69.05	12.34	-51.45	
1551549833528.154	178.96	-0.72	9.42	0.01	0.02	-1.03	69.34	12.29	-51.46	
1551549833540.202	178.97	-0.72	9.42	0.01	0.02	-1.03	69.15	12.1	-51.47	
1551549833552.25	178.97	-0.72	9.42	0.01	0.02	-1.03	69.0	11.96	-51.48	
1551549833564.298	178.97	-0.72	9.42	0.01	0.02	-1.03	69.03	12.12	-51.62	
1551549833576.346	178.96	-0.72	9.41	0.01	0.02	-1.01	69.04	12.25	-51.73	
1551549833588.394	178.96	-0.73	9.42	0.02	0.02	-1.02	69.06	12.36	-51.82	
1551549833600.442	178.96	-0.73	9.42	0.02	0.02	-1.03	69.07	12.44	-51.9	
1551549833612.49	178.96	-0.73	9.42	0.01	0.02	-1.04	69.08	12.37	-51.82	
1551549833624.538	178.96	-0.73	9.42	0.01	0.02	-1.03	69.08	12.31	-51.76	
1551549833636.586	178.96	-0.73	9.42	0.02	0.02	-1.02	68.8	12.4	-51.71	
1551549833648.634	178.96	-0.73	9.43	0.02	0.02	-1.03	68.58	12.48	-51.67	
1551549833660.682	178.96	-0.73	9.43	0.01	0.02	-1.03	68.83	12.4	-51.77	
1551549833672.73	178.96	-0.74	9.43	0.02	0.02	-1.03	69.03	12.33	-51.85	
1551549833684.778	178.96	-0.74	9.43	0.01	0.02	-1.03	69.19	12.42	-51.78	
1551549833696.826	178.96	-0.73	9.43	0.01	0.02	-1.03	69.32	12.5	-51.73	
1551549833708.874	178.96	-0.74	9.43	0.02	0.02	-1.02	69.27	12.41	-51.82	
1551549833720.922	178.96	-0.74	9.43	0.01	0.02	-1.02	69.24	12.34	-51.89	
1551549833732.97	178.96	-0.74	9.43	0.01	0.02	-1.03	69.07	12.29	-52.09	
1551549833745.018	178.96	-0.74	9.43	0.01	0.02	-1.02	68.94	12.25	-52.25	
1551549833757.066	178.96	-0.74	9.44	0.01	0.02	-1.03	68.69	12.64	-51.96	
1551549833769.114	178.97	-0.74	9.46	0.01	0.02	-1.03	68.49	12.95	-51.73	
1551549833781.162	178.97	-0.74	9.47	0.01	0.02	-1.03	68.47	13.2	-51.55	
1551549833793.21	178.97	-0.74	9.49	0.01	0.02	-1.03	68.46	13.4	-51.4	
1551549833805.258	178.96	-0.73	9.5	0.01	0.02	-1.04	68.59	13.14	-51.29	
1551549833817.306	178.97	-0.72	9.51	0.01	0.02	-1.03	68.69	12.92	-51.19	
1551549833829.354	178.97	-0.73	9.52	0.01	0.02	-1.03	68.63	12.47	-51.12	
1551549833841.402	178.97	-0.73	9.52	0.02	0.02	-1.02	68.59	12.11	-51.06	
1551549833853.45	178.97	-0.73	9.51	0.01	0.02	-1.03	68.69	11.96	-51.28	
1551549833865.498	178.97	-0.73	9.51	0.01	0.02	-1.03	68.78	11.84	-51.47	
1551549833877.546	178.98	-0.73	9.5	0.01	0.02	-1.03	68.7	11.74	-51.75	
1551549833889.594	178.98	-0.73	9.49	0.01	0.02	-1.03	68.64	11.67	-51.97	
1551549833901.642	178.98	-0.73	9.48	0.01	0.02	-1.03	68.45	11.61	-51.74	
1551549833913.69	178.97	-0.73	9.47	0.02	0.02	-1.03	68.3	11.56	-51.56	
1551549833925.738	178.97	-0.74	9.45	0.01	0.02	-1.02	68.75	11.52	-51.68	
1551549833937.786	178.97	-0.74	9.44	0.02	0.02	-1.02	69.1	11.49	-51.79	
1551549833949.834	178.97	-0.74	9.43	0.01	0.02	-1.03	68.82	11.6	-51.87	
1551549833961.882	178.97	-0.74	9.42	0.01	0.02	-1.03	68.59	11.7	-51.93	
1551549833973.93	178.97	-0.73	9.42	0.01	0.02	-1.03	68.7	11.91	-51.98	
1551549833985.978	178.97	-0.74	9.41	0.01	0.02	-1.03	68.78	12.09	-52.02	
1551549833998.026	178.97	-0.73	9.41	0.01	0.02	-1.03	68.7	12.23	-52.2	
1551549834010.074	178.97	-0.74	9.41	0.01	0.02	-1.03	68.64	12.34	-52.33	
1551549834022.122	178.97	-0.74	9.41	0.01	0.02	-1.03	68.45	12.14	-52.44	
1551549834034.17	178.97	-0.74	9.41	0.01	0.02	-1.03	68.3	11.99	-52.53	
1551549834046.218	178.97	-0.74	9.4	0.01	0.02	-1.02	68.46	11.86	-52.19	
1551549834058.266	178.97	-0.74	9.4	0.01	0.02	-1.02	68.59	11.76	-51.91	
1551549834070.314	178.97	-0.74	9.39	0.02	0.02	-1.02	68.55	11.54	-51.97	
1551549834082.362	178.97	-0.74	9.37	0.01	0.02	-1.03	68.52	11.36	-52.01	
1551549834094.41	178.97	-0.74	9.37	0.01	0.02	-1.03	68.64	11.79	-52.05	
1551549834106.458	178.97	-0.74	9.37	0.01	0.02	-1.03	68.74	12.13	-52.08	
1551549834118.506	178.97	-0.74	9.37	0.01	0.02	-1.03	68.67	12.12	-51.82	
1551549834130.554	178.97	-0.74	9.37	0.01	0.02	-1.03	68.61	12.11	-51.62	
1551549834142.602	178.98	-0.74	9.38	0.01	0.02	-1.03	68.71	12.39	-51.74	
1551549834154.65	178.98	-0.74	9.38	0.01	0.02	-1.03	68.79	12.61	-51.83	
1551549834166.698	178.98	-0.74	9.39	0.01	0.02	-1.03	68.86	12.64	-52.04	
1551549834178.746	178.98	-0.74	9.4	0.01	0.02	-1.02	68.91	12.67	-52.21	
1551549834190.794	178.97	-0.74	9.4	0.01	0.02	-1.03	68.81	12.41	-52.2	
1551549834202.842	178.97	-0.74	9.4	0.01	0.02	-1.03	68.73	12.2	-52.2	
1551549834214.89	178.97	-0.74	9.4	0.01	0.02	-1.03	68.8	12.17	-52.2	
1551549834226.938	178.98	-0.75	9.4	0.01	0.02	-1.03	68.86	12.15	-52.2	
1551549834238.986	178.98	-0.75	9.4	0.02	0.02	-1.03	68.77	12.42	-52.2	
1551549834251.034	178.98	-0.74	9.41	0.01	0.02	-1.03	68.7	12.64	-52.19	
1551549834263.082	178.98	-0.75	9.41	0.01	0.02	-1.02	68.64	12.24	-52.33	
1551549834275.13	178.98	-0.75	9.4	0.02	0.02	-1.03	68.59	11.92	-52.44	
1551549834287.178	178.98	-0.75	9.4	0.01	0.02	-1.03	68.41	11.95	-51.98	
1551549834299.226	178.98	-0.75	9.4	0.01	0.02	-1.03	68.27	11.98	-51.61	
1551549834311.274	178.98	-0.75	9.4	0.01	0.02	-1.03	68.43	12.14	-51.73	
1551549834323.322	178.98	-0.74	9.4	0.01	0.02	-1.02	68.57	12.27	-51.82	
1551549834335.37	178.98	-0.74	9.4	0.01	0.02	-1.03	68.39	11.94	-51.89	
1551549834347.418	178.98	-0.74	9.39	0.01	0.02	-1.03	68.25	11.69	-51.95	
1551549834359.466	178.98	-0.75	9.39	0.01	0.02	-1.03	68.14	12.05	-51.86	
1551549834371.514	178.98	-0.75	9.39	0.01	0.02	-1.03	68.05	12.34	-51.79	
1551549834383.562	178.97	-0.75	9.39	0.01	0.02	-1.03	68.12	12.28	-51.73	
1551549834395.61	178.97	-0.75	9.4	0.01	0.02	-1.03	68.18	12.24	-51.69	
1551549834407.658	178.97	-0.75	9.4	0.01	0.02	-1.03	68.36	12.21	-51.65	
1551549834419.706	178.97	-0.75	9.4	0.01	0.02	-1.03	68.51	12.18	-51.62	
1551549834431.754	178.97	-0.74	9.4	0.01	0.02	-1.03	68.63	12.16	-51.87	
1551549834443.802	178.97	-0.74	9.4	0.01	0.02	-1.03	68.73	12.14	-52.07	
1551549834455.85	178.97	-0.74	9.4	0.01	0.02	-1.03	68.81	12.13	-52.1	
1551549834467.898	178.98	-0.74	9.4	0.01	0.01	-1.03	68.87	12.12	-52.12	
1551549834479.946	178.98	-0.74	9.39	0.01	0.02	-1.03	68.77	11.97	-52.13	
1551549834491.994	178.98	-0.74	9.39	0.01	0.02	-1.03	68.7	11.85	-52.14	
1551549834504.042	178.98	-0.75	9.38	0.01	0.02	-1.03	68.5	11.75	-52.15	
1551549834516.09	178.98	-0.75	9.38	0.01	0.02	-1.02	68.33	11.67	-52.16	
1551549834528.138	178.98	-0.75	9.37	0.01	0.02	-1.03	68.21	11.47	-52.03	
1551549834540.186	178.98	-0.75	9.35	0.01	0.02	-1.03	68.1	11.3	-51.92	
1551549834552.234	178.98	-0.75	9.34	0.01	0.02	-1.03	68.16	11.46	-51.57	
1551549834564.282	178.98	-0.75	9.34	0.01	0.02	-1.03	68.21	11.58	-51.28	
1551549834576.33	178.98	-0.75	9.33	0.01	0.02	-1.03	68.1	11.54	-51.32	
1551549834588.378	178.98	-0.75	9.32	0.01	0.02	-1.03	68.02	11.5	-51.36	
1551549834600.426	178.98	-0.75	9.31	0.01	0.02	-1.03	68.1	11.47	-51.53	
1551549834612.474	178.98	-0.75	9.3	0.01	0.02	-1.03	68.16	11.45	-51.66	
1551549834624.522	178.97	-0.75	9.29	0.01	0.02	-1.03	68.21	11.58	-51.77	
1551549834636.57	178.97	-0.75	9.29	0.01	0.02	-1.03	68.24	11.68	-51.85	
1551549834648.618	178.97	-0.75	9.29	0.01	0.02	-1.03	68.56	11.9	-51.92	
1551549834660.666	178.98	-0.75	9.29	0.01	0.02	-1.03	68.81	12.07	-51.97	
1551549834672.714	178.98	-0.74	9.28	0.01	0.02	-1.03	68.73	11.93	-51.74	
1551549834684.762	178.97	-0.74	9.28	0.01	0.02	-1.03	68.66	11.82	-51.56	
1551549834696.81	178.97	-0.75	9.27	0.02	0.02	-1.03	68.75	11.73	-51.55	
1551549834708.858	178.97	-0.75	9.27	0.01	0.02	-1.03	68.83	11.65	-51.54	
1551549834720.906	178.97	-0.75	9.26	0.01	0.02	-1.03	68.88	11.74	-51.53	
1551549834732.954	178.97	-0.75	9.26	0.01	0.02	-1.03	68.93	11.8	-51.53	
1551549834745.002	178.97	-0.74	9.25	0.01	0.02	-1.03	68.82	11.72	-51.52	
1551549834757.05	178.97	-0.75	9.24	0.02	0.02	-1.03	68.74	11.65	-51.52	
1551549834769.098	178.97	-0.75	9.24	0.01	0.02	-1.03	68.53	11.73	-51.65	
1551549834781.146	178.97	-0.75	9.24	0.01	0.02	-1.03	68.36	11.8	-51.76	
1551549834793.194	178.97	-0.74	9.23	0.01	0.02	-1.03	68.23	11.57	-51.57	
1551549834805.242	178.97	-0.74	9.22	0.01	0.02	-1.03	68.12	11.39	-51.42	
1551549834817.29	178.97	-0.74	9.22	0.01	0.02	-1.03	68.32	11.52	-51.44	
1551549834829.338	178.97	-0.74	9.21	0.01	0.02	-1.03	68.48	11.63	-51.45	
1551549834841.386	178.97	-0.74	9.21	0.01	0.02	-1.03	68.75	11.72	-51.6	
1551549834853.434	178.97	-0.74	9.21	0.01	0.02	-1.03	68.96	11.79	-51.72	
1551549834865.482	178.97	-0.74	9.2	0.01	0.02	-1.03	68.56	11.71	-51.81	
1551549834877.53	178.97	-0.74	9.2	0.01	0.02	-1.02	68.25	11.64	-51.89	
1551549834889.578	178.97	-0.74	9.19	0.02	0.02	-1.03	68.42	11.72	-51.81	
1551549834901.626	178.97	-0.74	9.19	0.01	0.02	-1.02	68.56	11.79	-51.75	
1551549834913.674	178.97	-0.74	9.19	0.01	0.02	-1.03	68.67	11.85	-51.7	
1551549834925.722	178.96	-0.74	9.19	0.01	0.02	-1.03	68.76	11.89	-51.66	
1551549834937.77	178.97	-0.74	9.19	0.01	0.02	-1.03	68.54	11.93	-51.63	
1551549834949.818	178.97	-0.73	9.19	0.01	0.02	-1.03	68.37	11.96	-51.6	
1551549834961.866	178.97	-0.73	9.2	0.01	0.02	-1.02	68.38	12.12	-51.86	
1551549834973.914	178.97	-0.74	9.2	0.02	0.02	-1.02	68.38	12.26	-52.06	
1551549834985.962	178.97	-0.74	9.21	0.01	0.02	-1.03	68.67	12.22	-51.81	
1551549834998.01	178.97	-0.73	9.21	0.01	0.02	-1.03	68.9	12.19	-51.61	
1551549835010.058	178.97	-0.74	9.21	0.02	0.02	-1.03	68.94	12.17	-51.45	
1551549835022.106	178.97	-0.74	9.21	0.01	0.02	-1.03	68.98	12.15	-51.33	
1551549835034.154	178.97	-0.74	9.22	0.01	0.02	-1.03	68.86	12.27	-51.36	
1551549835046.202	178.97	-0.74	9.23	0.01	0.02	-1.03	68.77	12.38	-51.39	
1551549835058.25	178.97	-0.73	9.23	0.01	0.02	-1.03	68.98	12.32	-51.28	
1551549835070.298	178.97	-0.74	9.23	0.01	0.02	-1.03	69.15	12.27	-51.18	
1551549835082.346	178.97	-0.74	9.24	0.01	0.02	-1.03	69.14	12.51	-51.25	
1551549835094.394	178.97	-0.74	9.25	0.01	0.02	-1.03	69.14	12.71	-51.3	
1551549835106.442	178.97	-0.74	9.26	0.01	0.02	-1.03	68.99	12.44	-51.48	
1551549835118.49	178.97	-0.74	9.26	0.01	0.02	-1.03	68.87	12.22	-51.62	
1551549835130.538	178.98	-0.73	9.27	0.01	0.01	-1.03	68.78	12.05	-51.6	
1551549835142.586	178.98	-0.74	9.27	0.01	0.02	-1.03	68.7	11.91	-51.58	
1551549835154.634	178.98	-0.74	9.27	0.01	0.02	-1.03	68.64	11.95	-51.7	
1551549835166.682	178.97	-0.73	9.26	0.01	0.02	-1.03	68.59	11.97	-51.8	
1551549835178.73	178.97	-0.74	9.26	0.02	0.02	-1.03	68.7	11.85	-51.6	
1551549835190.778	178.97	-0.74	9.26	0.01	0.02	-1.03	68.78	11.75	-51.45	
1551549835202.826	178.97	-0.74	9.26	0.01	0.02	-1.03	68.85	11.96	-51.59	
1551549835214.874	178.97	-0.74	9.26	0.01	0.02	-1.02	68.9	12.12	-51.71	
1551549835226.922	178.98	-0.74	9.26	0.01	0.02	-1.03	68.94	12.11	-51.81	
1551549835238.97	178.98	-0.74	9.26	0.01	0.02	-1.03	68.98	12.1	-51.89	
1551549835251.018	178.98	-0.74	9.27	0.01	0.02	-1.03	69.0	12.24	-51.95	
1551549835263.066	178.98	-0.74	9.27	0.01	0.02	-1.03	69.03	12.35	-52.0	
1551549835275.114	178.98	-0.74	9.28	0.01	0.02	-1.03	69.19	12.44	-51.9	
1551549835287.162	178.99	-0.74	9.28	0.01	0.02	-1.03	69.31	12.51	-51.82	
1551549835299.21	178.98	-0.74	9.28	0.02	0.02	-1.02	69.42	12.28	-51.62	
1551549835311.258	178.98	-0.73	9.28	0.0	0.02	-1.04	69.5	12.09	-51.46	
1551549835323.306	178.98	-0.73	9.28	0.01	0.02	-1.03	69.28	12.23	-51.88	
1551549835335.354	178.98	-0.74	9.28	0.02	0.02	-1.02	69.1	12.34	-52.22	
1551549835347.402	178.98	-0.74	9.29	0.02	0.02	-1.03	68.82	12.43	-51.8	
1551549835359.45	178.98	-0.74	9.3	0.01	0.02	-1.03	68.88	12.5	-51.74	
1551549835371.498	178.99	-0.74	9.31	0.01	0.02	-1.03	68.92	12.56	-51.69	
1551549835383.546	178.99	-0.74	9.32	0.01	0.02	-1.03	68.96	12.6	-51.66	
1551549835395.594	178.99	-0.74	9.32	0.01	0.02	-1.03	68.85	12.21	-51.76	
1551549835407.642	178.99	-0.74	9.32	0.01	0.02	-1.02	68.76	11.9	-51.85	
1551549835419.69	178.99	-0.74	9.31	0.01	0.02	-1.03	68.69	11.93	-51.5	
1551549835431.738	178.99	-0.74	9.31	0.01	0.02	-1.03	68.63	11.96	-51.23	
1551549835443.786	178.99	-0.74	9.31	0.01	0.02	-1.03	68.44	11.84	-51.01	
1551549835455.834	178.99	-0.73	9.31	0.01	0.02	-1.04	68.29	11.75	-50.83	
1551549835467.882	178.99	-0.73	9.31	0.01	0.02	-1.03	68.17	11.81	-51.11	
1551549835479.93	178.99	-0.74	9.3	0.02	0.02	-1.02	68.07	11.86	-51.32	
1551549835491.978	178.99	-0.74	9.3	0.01	0.02	-1.03	68.14	12.05	-51.36	
1551549835504.026	178.99	-0.74	9.31	0.01	0.02	-1.03	68.19	12.19	-51.39	
1551549835516.074	178.98	-0.74	9.31	0.01	0.02	-1.03	68.09	12.17	-51.55	
1551549835528.122	178.98	-0.74	9.31	0.01	0.02	-1.02	68.01	12.15	-51.68	
1551549835540.17	178.99	-0.74	9.32	0.01	0.02	-1.02	68.37	12.14	-51.64	
1551549835552.218	178.99	-0.74	9.32	0.01	0.02	-1.03	68.66	12.12	-51.61	
1551549835564.266	178.99	-0.74	9.32	0.01	0.02	-1.03	68.75	12.11	-51.59	
1551549835576.314	178.99	-0.74	9.32	0.01	0.02	-1.03	68.83	12.1	-51.57	
1551549835588.362	178.99	-0.74	9.32	0.01	0.02	-1.03	68.74	11.96	-51.7	
1551549835600.41	178.99	-0.74	9.32	0.01	0.02	-1.03	68.67	11.84	-51.8	
1551549835612.458	178.99	-0.74	9.31	0.01	0.02	-1.03	68.48	11.74	-51.74	
1551549835624.506	178.99	-0.74	9.31	0.01	0.02	-1.03	68.32	11.67	-51.69	
1551549835636.554	178.99	-0.74	9.3	0.01	0.02	-1.03	68.33	11.61	-51.79	
1551549835648.602	178.99	-0.73	9.29	0.01	0.02	-1.03	68.35	11.56	-51.87	
1551549835660.65	178.99	-0.73	9.28	0.01	0.02	-1.03	68.07	11.66	-51.8	
1551549835672.698	178.99	-0.73	9.28	0.01	0.02	-1.03	67.85	11.74	-51.74	
1551549835684.746	178.99	-0.73	9.28	0.01	0.02	-1.03	67.82	11.67	-51.97	
1551549835696.794	178.99	-0.73	9.27	0.01	0.02	-1.03	67.79	11.61	-52.15	
1551549835708.842	178.99	-0.73	9.27	0.01	0.02	-1.03	68.06	11.56	-52.43	
1551549835720.89	178.99	-0.73	9.26	0.01	0.02	-1.02	68.27	11.52	-52.66	
1551549835732.938	178.99	-0.73	9.26	0.01	0.02	-1.03	68.29	11.77	-52.56	
1551549835744.986	178.99	-0.73	9.26	0.01	0.02	-1.03	68.32	11.97	-52.49	
1551549835757.034	178.99	-0.73	9.26	0.01	0.02	-1.03	68.19	11.85	-52.43	
1551549835769.082	178.99	-0.73	9.25	0.01	0.02	-1.03	68.09	11.75	-52.38	
1551549835781.13	178.98	-0.72	9.25	0.01	0.02	-1.03	68.15	11.82	-52.48	
1551549835793.178	178.98	-0.72	9.25	0.01	0.02	-1.03	68.2	11.87	-52.56	
1551549835805.226	178.98	-0.72	9.25	0.01	0.02	-1.03	68.53	12.05	-52.21	
1551549835817.274	178.98	-0.72	9.25	0.02	0.02	-1.02	68.79	12.2	-51.93	
1551549835829.322	178.98	-0.72	9.25	0.01	0.02	-1.03	68.71	12.17	-51.85	
1551549835841.37	178.98	-0.72	9.26	0.01	0.02	-1.03	68.65	12.15	-51.78	
1551549835853.418	178.98	-0.72	9.26	0.01	0.02	-1.03	68.74	12.28	-51.45	
